================================================================================
PREPROC0 LOG: Note-0 / Negative-Octave Rest Marker Filtering
Dataset: /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3
Total files: 3000
Date: 2026-02-17 23:58:32
================================================================================

Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/acem--ilahi--duyek--aldanma_dunya--zekai_dede.mid. Details: [{'time': 32.65775115833335, 'time_ticks': 3266, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--curcuna--sevildim_sanma--arif_sami_toker.mid. Details: [{'time': 40.0, 'time_ticks': 4000, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--duyek--hayat_genclik--munir_nurettin_selcuk.mid. Details: [{'time': 13.217804352083332, 'time_ticks': 1322, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--duyek--her_sey--sinan_sipahi.mid. Details: [{'time': 9.46474642916667, 'time_ticks': 946, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--duyek--kacinci_fasl-i--cevdet_cagla.mid. Details: [{'time': 46.263262202083276, 'time_ticks': 4626, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sarki--turkaksagi--gonlum_sevdi--lemi_atli.mid. Details: [{'time': 20.391377204166695, 'time_ticks': 2039, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/sultaniyegah--sazsemaisi--aksaksemai----kanuni_haci_arif_bey.mid. Details: [{'time': 33.03030633333343, 'time_ticks': 3303, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--agirsemai--aksaksemai--beni_ey--sadullah_aga.mid. Details: [{'time': 65.0, 'time_ticks': 6500, 'channel': 0, 'velocity': 66, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--aranagme--ciftesofyan--1--.mid. Details: [{'time': 11.11111999999999, 'time_ticks': 1111, 'channel': 0, 'velocity': 89, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--aranagme--curcuna--1--.mid. Details: [{'time': 20.369055766666683, 'time_ticks': 2037, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--kocekce--ciftesofyan--acep_ey--ali_rifat_cagatay.mid. Details: [{'time': 2.6340112479166655, 'time_ticks': 263, 'channel': 0, 'velocity': 95, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--pesrev--devrikebir----tanburi_ali_efendi.mid. Details: [{'time': 97.21003056041684, 'time_ticks': 9721, 'channel': 0, 'velocity': 74, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--aksak--bitmezdi_guzelbahcede--akin_ozkan.mid. Details: [{'time': 37.1666703833333, 'time_ticks': 3717, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--aksak--her_bir--tanburi_ali_efendi.mid. Details: [{'time': 24.893369906249998, 'time_ticks': 2489, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--ciftesofyan--gul_olsam--bimen_sen.mid. Details: [{'time': 7.440333468750003, 'time_ticks': 744, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--curcuna--cana_gam-i--leon_hanciyan.mid. Details: [{'time': 7.543485049999988, 'time_ticks': 754, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--duyek--her_ne_kusur--atif_bastug.mid. Details: [{'time': 13.23104737500002, 'time_ticks': 1323, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--duyek--sevgi_cicegimsin--omer_sami_gupgup.mid. Details: [{'time': 20.479999999999997, 'time_ticks': 2048, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--evfer--yandikca_oldu--tanburi_ali_efendi.mid. Details: [{'time': 12.499995000000013, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--semai--unutamiyorum--avni_anil.mid. Details: [{'time': 7.680000000000002, 'time_ticks': 768, 'channel': 0, 'velocity': 66, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--sofyan--yuz_yil--yesari_asim_arsoy.mid. Details: [{'time': 52.869323468749975, 'time_ticks': 5287, 'channel': 0, 'velocity': 90, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--turkaksagi--sevda_elinin--nuri_halil_poyraz.mid. Details: [{'time': 20.0, 'time_ticks': 2000, 'channel': 0, 'velocity': 104, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sarki--turkaksagi--vadeyle_vaslin--eyyubi_mehmet_bey.mid. Details: [{'time': 20.0, 'time_ticks': 2000, 'channel': 0, 'velocity': 68, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sazsemaisi--aksaksemai----abdulhalim_aga.mid. Details: [{'time': 27.777766666666707, 'time_ticks': 2778, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sazsemaisi--aksaksemai----fahri_kopuz-sedat_oztoprak.mid. Details: [{'time': 49.556823137500025, 'time_ticks': 4956, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sazsemaisi--aksaksemai----tanburi_cemil_bey.mid. Details: [{'time': 225.0, 'time_ticks': 22500, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--sazsemaisi--aksaksemai--yadigar--ali_rifat_cagatay.mid. Details: [{'time': 90.0, 'time_ticks': 9000, 'channel': 0, 'velocity': 23, 'pitchbend': -155, 'instrument': 0}]
Filtered 18 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzidil--yuruksemai--yuruksemai--hengam-i_visal--ali_rifat_cagatay.mid. Details: [{'time': 102.87239583333329, 'time_ticks': 10287, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}, {'time': 102.87239583333329, 'time_ticks': 10287, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 105.71093749999996, 'time_ticks': 10571, 'channel': 0, 'velocity': 66, 'pitchbend': -155, 'instrument': 0}, {'time': 108.00911458333329, 'time_ticks': 10801, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}, {'time': 108.00911458333329, 'time_ticks': 10801, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 113.14583333333331, 'time_ticks': 11315, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}, {'time': 113.14583333333331, 'time_ticks': 11315, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 115.984375, 'time_ticks': 11598, 'channel': 0, 'velocity': 71, 'pitchbend': -155, 'instrument': 0}, {'time': 115.984375, 'time_ticks': 11598, 'channel': 0, 'velocity': 74, 'pitchbend': -155, 'instrument': 0}, {'time': 118.28385416666666, 'time_ticks': 11828, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}, {'time': 118.28385416666666, 'time_ticks': 11828, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 123.42057291666666, 'time_ticks': 12342, 'channel': 0, 'velocity': 92, 'pitchbend': -155, 'instrument': 0}, {'time': 123.42057291666666, 'time_ticks': 12342, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 128.55729166666669, 'time_ticks': 12856, 'channel': 0, 'velocity': 91, 'pitchbend': -155, 'instrument': 0}, {'time': 128.55729166666669, 'time_ticks': 12856, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}, {'time': 131.39583333333337, 'time_ticks': 13140, 'channel': 0, 'velocity': 66, 'pitchbend': -155, 'instrument': 0}, {'time': 133.69270833333337, 'time_ticks': 13369, 'channel': 0, 'velocity': 93, 'pitchbend': -155, 'instrument': 0}, {'time': 133.69270833333337, 'time_ticks': 13369, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--agirsemai--aksaksemai--kapilir_her--kucuk_mehmet_aga.mid. Details: [{'time': 49.54735343958335, 'time_ticks': 4955, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--aranagme--aksak--1--.mid. Details: [{'time': 10.633016010416679, 'time_ticks': 1063, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--aranagme--curcuna--1--.mid. Details: [{'time': 20.382448629166678, 'time_ticks': 2038, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--aksak--cevrin_yeter--osman_nihat_akin.mid. Details: [{'time': 12.49999500000002, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--aksak--ellere_uzaktan--osman_nihat_akin.mid. Details: [{'time': 12.499995000000013, 'time_ticks': 1250, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--aksak--sazin_gibi--cevdet_cagla.mid. Details: [{'time': 22.295456775000012, 'time_ticks': 2230, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--gozumden_gitmiyor--haci_arif_bey.mid. Details: [{'time': 16.66262691041664, 'time_ticks': 1666, 'channel': 0, 'velocity': 59, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--gulup_gectin--muzaffer_ilkar.mid. Details: [{'time': 13.829649947916678, 'time_ticks': 1383, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--ne_cok--sedat_oztoprak.mid. Details: [{'time': 10.193456458333339, 'time_ticks': 1019, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--ne_muskulmus--osman_nihat_akin.mid. Details: [{'time': 18.616472308333336, 'time_ticks': 1862, 'channel': 0, 'velocity': 49, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--pek_revadir--ahmet_rasim_bey.mid. Details: [{'time': 14.669201454166659, 'time_ticks': 1467, 'channel': 0, 'velocity': 71, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--sen_bezmimize--hasan_ali_yucel.mid. Details: [{'time': 13.833326416666681, 'time_ticks': 1383, 'channel': 0, 'velocity': 77, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sarki--curcuna--sevdim_seveli--zeki_arif_ataergin.mid. Details: [{'time': 88.89587778124995, 'time_ticks': 8890, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sazsemaisi--aksaksemai----enise_can.mid. Details: [{'time': 27.777766666666718, 'time_ticks': 2778, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--sazsemaisi--aksaksemai----nikolaki.mid. Details: [{'time': 33.041669970833446, 'time_ticks': 3304, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak--turku--oynak--a_benim--osman_pehlivan.mid. Details: [{'time': 37.49998500000007, 'time_ticks': 3750, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--aksak--beni_bizar--haci_arif_bey.mid. Details: [{'time': 14.86553178958332, 'time_ticks': 1487, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--aksak--gozlerin_bir--ferit_sidal.mid. Details: [{'time': 8.145825187499995, 'time_ticks': 815, 'channel': 0, 'velocity': 114, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--aksak--hasretle_yanan--emin_ongan.mid. Details: [{'time': 22.304926472916684, 'time_ticks': 2230, 'channel': 0, 'velocity': 96, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--curcuna--benim_yarem--latif_aga.mid. Details: [{'time': 11.71875, 'time_ticks': 1172, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--duyek--aylardir_gul--erol_sayan.mid. Details: [{'time': 8.0, 'time_ticks': 800, 'channel': 0, 'velocity': 119, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--duyek--sen_ayrilik--omer_dilek.mid. Details: [{'time': 9.471156687500008, 'time_ticks': 947, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--kapali_curcuna--ayri_dustum--yesari_asim_arsoy.mid. Details: [{'time': 25.501498295833326, 'time_ticks': 2550, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--semai--simdi_uzaklardasin--zeki_muren.mid. Details: [{'time': 8.333340000000007, 'time_ticks': 833, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--sarki--yuruksemai_ii--nihal-i_gulsen-i--emin_ongan.mid. Details: [{'time': 12.241076325000016, 'time_ticks': 1224, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/suzinak_zirgule--turku--semai--gokyuzunde_tuten--necmi_piskin.mid. Details: [{'time': 6.114585779166669, 'time_ticks': 611, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--aranagme--duyek--1--.mid. Details: [{'time': 24.999990000000036, 'time_ticks': 2500, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--sarki--aksak--ben_sana--dellalzade_haci_ismail_efendi.mid. Details: [{'time': 37.49998500000005, 'time_ticks': 3750, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--sarki--aksak--efem_simdi--lavtaci_hristo.mid. Details: [{'time': 8.000004000000004, 'time_ticks': 800, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--sarki--duyek--gonul_vermisken--fehmi_tokay.mid. Details: [{'time': 24.999990000000036, 'time_ticks': 2500, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--aksak--gimildan--manisa.mid. Details: [{'time': 4.5, 'time_ticks': 450, 'channel': 0, 'velocity': 113, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--aksak--havuzun_basinda--cankiri.mid. Details: [{'time': 1.4999985000000005, 'time_ticks': 150, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--aksak--islamoglu--afyon.mid. Details: [{'time': 10.642631397916658, 'time_ticks': 1064, 'channel': 0, 'velocity': 29, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--ciftesofyan--yayla_yollarinda--.mid. Details: [{'time': 8.7890625, 'time_ticks': 879, 'channel': 0, 'velocity': 126, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--devrituran--asagidan_gelir--sivas.mid. Details: [{'time': 7.368424000000002, 'time_ticks': 737, 'channel': 0, 'velocity': 76, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--evfer--bugun_ayin_ondordu--.mid. Details: [{'time': 6.2499975, 'time_ticks': 625, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--kapali_curcuna--don_beri--urfa.mid. Details: [{'time': 26.28314462708328, 'time_ticks': 2628, 'channel': 0, 'velocity': 107, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--musemmen_ii--alli_durnam--kirikkale-keskin.mid. Details: [{'time': 20.39880340416666, 'time_ticks': 2040, 'channel': 0, 'velocity': 41, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--musemmen_ii--gonul_gurbet--gaziantep.mid. Details: [{'time': 54.50758120833332, 'time_ticks': 5451, 'channel': 0, 'velocity': 114, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--turku--musemmen_ii--hem_okudum--corum.mid. Details: [{'time': 15.625, 'time_ticks': 1562, 'channel': 0, 'velocity': 65, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahir--zeybek--aksak--sari_zeybek--osman_pehlivan.mid. Details: [{'time': 8.000004000000008, 'time_ticks': 800, 'channel': 0, 'velocity': 53, 'pitchbend': -155, 'instrument': 0}]
Filtered 1 note-0 rest marker(s) from /home/arjbah/Desktop/Coursework/SYM/EDA/data/symbtr_midi_v3/tahirbuselik--beste--berefsan--bin_cefa--ahmed_irsoy.mid. Details: [{'time': 33.33505611041666, 'time_ticks': 3334, 'channel': 0, 'velocity': 17, 'pitchbend': -155, 'instrument': 0}]
